time_entry_id,engagement_id,client_id,staff_id,staff_level,week_start_date,hours_logged,billing_rate_per_hr,cost_rate_per_hr,billed_amount,cost_amount
T109957,E10055,C1029,S1190,Associate,2023-12-29,2.2,130,60,286.0,132.0
T109958,E10055,C1029,S1190,Associate,2024-01-05,3.7,130,60,481.0,222.0
T109959,E10055,C1029,S1190,Associate,2024-01-12,2.5,130,60,325.0,150.0
T109960,E10055,C1029,S1190,Associate,2024-01-19,2.1,130,60,273.0,126.0
T109961,E10055,C1029,S1190,Associate,2024-01-26,4.2,130,60,546.0,252.0
T109962,E10055,C1029,S1190,Associate,2024-02-02,3.8,130,60,494.0,228.0
T109963,E10055,C1029,S1190,Associate,2024-02-16,2.3,130,60,299.0,138.0
T109964,E10055,C1029,S1190,Associate,2024-02-23,2.7,130,60,351.0,162.0
T109965,E10055,C1029,S1190,Associate,2024-03-01,5.0,130,60,650.0,300.0
T109966,E10055,C1029,S1190,Associate,2024-03-08,3.5,130,60,455.0,210.0
T109967,E10055,C1029,S1190,Associate,2024-03-15,3.3,130,60,429.0,198.0
T109968,E10055,C1029,S1190,Associate,2024-03-22,3.6,130,60,468.0,216.0
T109969,E10055,C1029,S1173,Associate,2023-09-01,2.6,130,60,338.0,156.0
T109970,E10055,C1029,S1173,Associate,2023-09-08,3.4,130,60,442.0,204.0
T109971,E10055,C1029,S1173,Associate,2023-09-22,3.9,130,60,507.0,234.0
T109972,E10055,C1029,S1173,Associate,2023-10-13,4.0,130,60,520.0,240.0
T109973,E10055,C1029,S1173,Associate,2023-10-20,3.0,130,60,390.0,180.0
T109974,E10055,C1029,S1173,Associate,2023-10-27,2.4,130,60,312.0,144.0
T109975,E10055,C1029,S1173,Associate,2023-11-03,4.6,130,60,598.0,276.0
T109976,E10055,C1029,S1173,Associate,2023-11-10,4.3,130,60,559.0,258.0
T109977,E10055,C1029,S1173,Associate,2023-11-17,3.3,130,60,429.0,198.0
T109978,E10055,C1029,S1173,Associate,2023-11-24,4.5,130,60,585.0,270.0
T109979,E10055,C1029,S1173,Associate,2023-12-08,4.0,130,60,520.0,240.0
T109980,E10055,C1029,S1173,Associate,2023-12-15,4.1,130,60,533.0,246.0
T109981,E10055,C1029,S1173,Associate,2023-12-29,2.9,130,60,377.0,174.0
T109982,E10055,C1029,S1173,Associate,2024-01-05,2.1,130,60,273.0,126.0
T109983,E10055,C1029,S1173,Associate,2024-01-12,3.3,130,60,429.0,198.0
T109984,E10055,C1029,S1173,Associate,2024-01-19,2.0,130,60,260.0,120.0
T109985,E10055,C1029,S1173,Associate,2024-01-26,4.2,130,60,546.0,252.0
T109986,E10055,C1029,S1173,Associate,2024-02-02,1.6,130,60,208.0,96.0
T109987,E10055,C1029,S1173,Associate,2024-02-16,3.1,130,60,403.0,186.0
T109988,E10055,C1029,S1173,Associate,2024-03-01,3.4,130,60,442.0,204.0
T109989,E10055,C1029,S1173,Associate,2024-03-08,2.3,130,60,299.0,138.0
T109990,E10055,C1029,S1173,Associate,2024-03-15,3.1,130,60,403.0,186.0
T109991,E10055,C1029,S1173,Associate,2024-03-22,2.9,130,60,377.0,174.0
T109992,E10055,C1029,S1194,Associate,2023-09-01,5.2,130,60,676.0,312.0
T109993,E10055,C1029,S1194,Associate,2023-09-15,3.2,130,60,416.0,192.0
T109994,E10055,C1029,S1194,Associate,2023-09-22,2.3,130,60,299.0,138.0
T109995,E10055,C1029,S1194,Associate,2023-09-29,2.4,130,60,312.0,144.0
T109996,E10055,C1029,S1194,Associate,2023-10-06,2.7,130,60,351.0,162.0
T109997,E10055,C1029,S1194,Associate,2023-10-13,2.5,130,60,325.0,150.0
T109998,E10055,C1029,S1194,Associate,2023-10-20,2.9,130,60,377.0,174.0
T109999,E10055,C1029,S1194,Associate,2023-11-03,1.1,130,60,143.0,66.0
T110000,E10055,C1029,S1194,Associate,2023-11-10,0.9,130,60,117.0,54.0
T110001,E10055,C1029,S1194,Associate,2023-12-01,4.0,130,60,520.0,240.0
T110002,E10055,C1029,S1194,Associate,2023-12-08,0.6,130,60,78.0,36.0
T110003,E10055,C1029,S1194,Associate,2023-12-22,4.0,130,60,520.0,240.0
T110004,E10055,C1029,S1194,Associate,2023-12-29,3.3,130,60,429.0,198.0
T110005,E10055,C1029,S1194,Associate,2024-01-05,2.4,130,60,312.0,144.0
T110006,E10055,C1029,S1194,Associate,2024-01-12,3.8,130,60,494.0,228.0
T110007,E10055,C1029,S1194,Associate,2024-01-19,1.7,130,60,221.0,102.0
T110008,E10055,C1029,S1194,Associate,2024-01-26,3.7,130,60,481.0,222.0
T110009,E10055,C1029,S1194,Associate,2024-02-02,2.6,130,60,338.0,156.0
T110010,E10055,C1029,S1194,Associate,2024-02-09,3.3,130,60,429.0,198.0
T110011,E10055,C1029,S1194,Associate,2024-02-16,2.5,130,60,325.0,150.0
T110012,E10055,C1029,S1194,Associate,2024-02-23,2.5,130,60,325.0,150.0
T110013,E10055,C1029,S1194,Associate,2024-03-01,2.2,130,60,286.0,132.0
T110014,E10055,C1029,S1194,Associate,2024-03-08,1.9,130,60,247.0,114.0
T110015,E10055,C1029,S1194,Associate,2024-03-15,3.2,130,60,416.0,192.0
T110016,E10055,C1029,S1194,Associate,2024-03-22,2.3,130,60,299.0,138.0
T110017,E10056,C1029,S1005,Partner,2023-08-01,14.3,450,180,6435.0,2574.0
T110018,E10056,C1029,S1005,Partner,2023-08-15,12.2,450,180,5490.0,2196.0
T110019,E10056,C1029,S1005,Partner,2023-08-22,5.3,450,180,2385.0,954.0
T110020,E10056,C1029,S1005,Partner,2023-09-12,14.8,450,180,6660.0,2664.0
T110021,E10056,C1029,S1005,Partner,2023-09-19,7.4,450,180,3330.0,1332.0
T110022,E10056,C1029,S1005,Partner,2023-09-26,8.1,450,180,3645.0,1458.0
T110023,E10056,C1029,S1005,Partner,2023-10-03,14.9,450,180,6705.0,2682.0
T110024,E10056,C1029,S1005,Partner,2023-10-10,11.6,450,180,5220.0,2088.0
T110025,E10056,C1029,S1005,Partner,2023-10-17,8.7,450,180,3915.0,1566.0
T110026,E10056,C1029,S1005,Partner,2023-10-24,11.7,450,180,5265.0,2106.0
T110027,E10056,C1029,S1005,Partner,2023-10-31,12.1,450,180,5445.0,2178.0
T110028,E10056,C1029,S1005,Partner,2023-11-07,6.4,450,180,2880.0,1152.0
T110029,E10056,C1029,S1005,Partner,2023-11-28,11.5,450,180,5175.0,2070.0
T110030,E10056,C1029,S1005,Partner,2023-12-12,3.9,450,180,1755.0,702.0
T110031,E10056,C1029,S1005,Partner,2023-12-26,9.5,450,180,4275.0,1710.0
T110032,E10056,C1029,S1005,Partner,2024-01-02,1.1,450,180,495.0,198.0
T110033,E10056,C1029,S1005,Partner,2024-01-09,7.0,450,180,3150.0,1260.0
T110034,E10056,C1029,S1005,Partner,2024-01-16,9.5,450,180,4275.0,1710.0
T110035,E10056,C1029,S1005,Partner,2024-01-23,3.5,450,180,1575.0,630.0
T110036,E10056,C1029,S1005,Partner,2024-01-30,5.1,450,180,2295.0,918.0
T110037,E10056,C1029,S1036,Senior Manager,2023-08-01,5.2,320,140,1664.0,728.0
T110038,E10056,C1029,S1036,Senior Manager,2023-08-15,5.7,320,140,1824.0,798.0
T110039,E10056,C1029,S1036,Senior Manager,2023-08-29,2.3,320,140,736.0,322.0
T110040,E10056,C1029,S1036,Senior Manager,2023-09-05,6.6,320,140,2112.0,924.0
T110041,E10056,C1029,S1036,Senior Manager,2023-09-19,4.4,320,140,1408.0,616.0
T110042,E10056,C1029,S1036,Senior Manager,2023-09-26,4.5,320,140,1440.0,630.0
T110043,E10056,C1029,S1036,Senior Manager,2023-10-10,3.7,320,140,1184.0,518.0
T110044,E10056,C1029,S1036,Senior Manager,2023-10-17,6.6,320,140,2112.0,924.0
T110045,E10056,C1029,S1036,Senior Manager,2023-10-24,4.4,320,140,1408.0,616.0
T110046,E10056,C1029,S1036,Senior Manager,2023-10-31,3.6,320,140,1152.0,504.0
T110047,E10056,C1029,S1036,Senior Manager,2023-11-07,4.4,320,140,1408.0,616.0
T110048,E10056,C1029,S1036,Senior Manager,2023-11-21,7.4,320,140,2368.0,1036.0
T110049,E10056,C1029,S1036,Senior Manager,2023-11-28,4.9,320,140,1568.0,686.0
T110050,E10056,C1029,S1036,Senior Manager,2023-12-05,5.5,320,140,1760.0,770.0
T110051,E10056,C1029,S1036,Senior Manager,2023-12-12,4.9,320,140,1568.0,686.0
T110052,E10056,C1029,S1036,Senior Manager,2023-12-19,4.7,320,140,1504.0,658.0
T110053,E10056,C1029,S1036,Senior Manager,2023-12-26,6.9,320,140,2208.0,966.0
T110054,E10056,C1029,S1036,Senior Manager,2024-01-02,4.3,320,140,1376.0,602.0
T110055,E10056,C1029,S1036,Senior Manager,2024-01-09,5.4,320,140,1728.0,756.0
T110056,E10056,C1029,S1036,Senior Manager,2024-01-16,3.6,320,140,1152.0,504.0
T110057,E10056,C1029,S1036,Senior Manager,2024-01-23,4.7,320,140,1504.0,658.0
T110058,E10056,C1029,S1036,Senior Manager,2024-01-30,4.5,320,140,1440.0,630.0
T110059,E10056,C1029,S1044,Manager,2023-08-01,6.7,250,110,1675.0,737.0
T110060,E10056,C1029,S1044,Manager,2023-08-08,5.4,250,110,1350.0,594.0
T110061,E10056,C1029,S1044,Manager,2023-08-22,5.5,250,110,1375.0,605.0
T110062,E10056,C1029,S1044,Manager,2023-08-29,6.8,250,110,1700.0,748.0
T110063,E10056,C1029,S1044,Manager,2023-09-05,4.4,250,110,1100.0,484.0
T110064,E10056,C1029,S1044,Manager,2023-09-12,5.6,250,110,1400.0,616.0
T110065,E10056,C1029,S1044,Manager,2023-09-19,5.3,250,110,1325.0,583.0
T110066,E10056,C1029,S1044,Manager,2023-09-26,6.7,250,110,1675.0,737.0
T110067,E10056,C1029,S1044,Manager,2023-10-03,4.0,250,110,1000.0,440.0
T110068,E10056,C1029,S1044,Manager,2023-10-10,6.3,250,110,1575.0,693.0
T110069,E10056,C1029,S1044,Manager,2023-10-17,6.3,250,110,1575.0,693.0
T110070,E10056,C1029,S1044,Manager,2023-10-24,5.5,250,110,1375.0,605.0
T110071,E10056,C1029,S1044,Manager,2023-10-31,6.9,250,110,1725.0,759.0
T110072,E10056,C1029,S1044,Manager,2023-11-07,5.4,250,110,1350.0,594.0
T110073,E10056,C1029,S1044,Manager,2023-11-14,2.3,250,110,575.0,253.0
T110074,E10056,C1029,S1044,Manager,2023-11-28,7.1,250,110,1775.0,781.0
T110075,E10056,C1029,S1044,Manager,2023-12-05,6.2,250,110,1550.0,682.0
T110076,E10056,C1029,S1044,Manager,2023-12-12,7.5,250,110,1875.0,825.0
T110077,E10056,C1029,S1044,Manager,2023-12-26,5.6,250,110,1400.0,616.0
T110078,E10056,C1029,S1044,Manager,2024-01-09,5.6,250,110,1400.0,616.0
T110079,E10056,C1029,S1044,Manager,2024-01-16,9.9,250,110,2475.0,1089.0
T110080,E10056,C1029,S1044,Manager,2024-01-23,3.0,250,110,750.0,330.0
T110081,E10056,C1029,S1059,Manager,2023-08-15,6.3,250,110,1575.0,693.0
T110082,E10056,C1029,S1059,Manager,2023-08-22,4.7,250,110,1175.0,517.0
T110083,E10056,C1029,S1059,Manager,2023-08-29,4.9,250,110,1225.0,539.0
T110084,E10056,C1029,S1059,Manager,2023-09-05,3.6,250,110,900.0,396.0
T110085,E10056,C1029,S1059,Manager,2023-09-12,4.7,250,110,1175.0,517.0
T110086,E10056,C1029,S1059,Manager,2023-09-19,5.8,250,110,1450.0,638.0
T110087,E10056,C1029,S1059,Manager,2023-09-26,6.3,250,110,1575.0,693.0
T110088,E10056,C1029,S1059,Manager,2023-10-03,5.5,250,110,1375.0,605.0
T110089,E10056,C1029,S1059,Manager,2023-10-10,6.3,250,110,1575.0,693.0
T110090,E10056,C1029,S1059,Manager,2023-10-17,12.2,250,110,3050.0,1342.0
T110091,E10056,C1029,S1059,Manager,2023-10-24,3.3,250,110,825.0,363.0
T110092,E10056,C1029,S1059,Manager,2023-10-31,6.1,250,110,1525.0,671.0
T110093,E10056,C1029,S1059,Manager,2023-11-07,7.3,250,110,1825.0,803.0
T110094,E10056,C1029,S1059,Manager,2023-11-14,4.7,250,110,1175.0,517.0
T110095,E10056,C1029,S1059,Manager,2023-11-21,8.2,250,110,2050.0,902.0
T110096,E10056,C1029,S1059,Manager,2023-11-28,9.5,250,110,2375.0,1045.0
T110097,E10056,C1029,S1059,Manager,2023-12-26,6.7,250,110,1675.0,737.0
T110098,E10056,C1029,S1059,Manager,2024-01-16,6.6,250,110,1650.0,726.0
T110099,E10056,C1029,S1059,Manager,2024-01-23,5.9,250,110,1475.0,649.0
T110100,E10056,C1029,S1077,Manager,2023-08-01,2.1,250,110,525.0,231.0
T110101,E10056,C1029,S1077,Manager,2023-08-15,8.5,250,110,2125.0,935.0
T110102,E10056,C1029,S1077,Manager,2023-08-29,7.1,250,110,1775.0,781.0
T110103,E10056,C1029,S1077,Manager,2023-09-12,2.9,250,110,725.0,319.0
T110104,E10056,C1029,S1077,Manager,2023-09-19,6.1,250,110,1525.0,671.0
T110105,E10056,C1029,S1077,Manager,2023-10-10,4.2,250,110,1050.0,462.0
T110106,E10056,C1029,S1077,Manager,2023-10-17,4.6,250,110,1150.0,506.0
T110107,E10056,C1029,S1077,Manager,2023-10-24,2.8,250,110,700.0,308.0
T110108,E10056,C1029,S1077,Manager,2023-10-31,10.6,250,110,2650.0,1166.0
T110109,E10056,C1029,S1077,Manager,2023-11-07,8.5,250,110,2125.0,935.0
T110110,E10056,C1029,S1077,Manager,2023-11-21,4.7,250,110,1175.0,517.0
T110111,E10056,C1029,S1077,Manager,2023-11-28,6.5,250,110,1625.0,715.0
T110112,E10056,C1029,S1077,Manager,2023-12-12,5.6,250,110,1400.0,616.0
T110113,E10056,C1029,S1077,Manager,2023-12-19,4.2,250,110,1050.0,462.0
T110114,E10056,C1029,S1077,Manager,2023-12-26,5.0,250,110,1250.0,550.0
T110115,E10056,C1029,S1077,Manager,2024-01-02,8.3,250,110,2075.0,913.0
T110116,E10056,C1029,S1077,Manager,2024-01-09,5.5,250,110,1375.0,605.0
T110117,E10056,C1029,S1077,Manager,2024-01-16,3.8,250,110,950.0,418.0
T110118,E10056,C1029,S1077,Manager,2024-01-23,5.2,250,110,1300.0,572.0
T110119,E10056,C1029,S1077,Manager,2024-01-30,6.3,250,110,1575.0,693.0
T110120,E10056,C1029,S1102,Senior Associate,2023-08-01,16.1,180,85,2898.0,1368.5
T110121,E10056,C1029,S1102,Senior Associate,2023-08-08,10.2,180,85,1836.0,867.0
T110122,E10056,C1029,S1102,Senior Associate,2023-08-15,9.1,180,85,1638.0,773.5
T110123,E10056,C1029,S1102,Senior Associate,2023-08-22,9.4,180,85,1692.0,799.0
T110124,E10056,C1029,S1102,Senior Associate,2023-08-29,13.7,180,85,2466.0,1164.5
T110125,E10056,C1029,S1102,Senior Associate,2023-09-05,12.3,180,85,2214.0,1045.5
T110126,E10056,C1029,S1102,Senior Associate,2023-09-19,14.4,180,85,2592.0,1224.0
T110127,E10056,C1029,S1102,Senior Associate,2023-10-03,6.8,180,85,1224.0,578.0
T110128,E10056,C1029,S1102,Senior Associate,2023-10-10,13.0,180,85,2340.0,1105.0
T110129,E10056,C1029,S1102,Senior Associate,2023-10-31,3.4,180,85,612.0,289.0
T110130,E10056,C1029,S1102,Senior Associate,2023-11-07,8.6,180,85,1548.0,731.0
T110131,E10056,C1029,S1102,Senior Associate,2023-11-14,10.9,180,85,1962.0,926.5
T110132,E10056,C1029,S1102,Senior Associate,2023-11-21,13.6,180,85,2448.0,1156.0
T110133,E10056,C1029,S1102,Senior Associate,2023-11-28,9.4,180,85,1692.0,799.0
T110134,E10056,C1029,S1102,Senior Associate,2023-12-05,14.1,180,85,2538.0,1198.5
T110135,E10056,C1029,S1102,Senior Associate,2024-01-02,6.0,180,85,1080.0,510.0
T110136,E10056,C1029,S1102,Senior Associate,2024-01-16,8.6,180,85,1548.0,731.0
T110137,E10056,C1029,S1090,Senior Associate,2023-08-08,14.1,180,85,2538.0,1198.5
T110138,E10056,C1029,S1090,Senior Associate,2023-08-15,7.9,180,85,1422.0,671.5
T110139,E10056,C1029,S1090,Senior Associate,2023-08-22,15.2,180,85,2736.0,1292.0
T110140,E10056,C1029,S1090,Senior Associate,2023-08-29,20.0,180,85,3600.0,1700.0
T110141,E10056,C1029,S1090,Senior Associate,2023-09-05,0.5,180,85,90.0,42.5
T110142,E10056,C1029,S1090,Senior Associate,2023-09-12,5.2,180,85,936.0,442.0
T110143,E10056,C1029,S1090,Senior Associate,2023-09-19,9.2,180,85,1656.0,782.0
T110144,E10056,C1029,S1090,Senior Associate,2023-09-26,13.6,180,85,2448.0,1156.0
T110145,E10056,C1029,S1090,Senior Associate,2023-10-10,5.2,180,85,936.0,442.0
T110146,E10056,C1029,S1090,Senior Associate,2023-10-17,11.4,180,85,2052.0,969.0
T110147,E10056,C1029,S1090,Senior Associate,2023-11-21,8.7,180,85,1566.0,739.5
T110148,E10056,C1029,S1090,Senior Associate,2023-11-28,10.9,180,85,1962.0,926.5
T110149,E10056,C1029,S1090,Senior Associate,2023-12-05,11.9,180,85,2142.0,1011.5
T110150,E10056,C1029,S1090,Senior Associate,2023-12-12,15.9,180,85,2862.0,1351.5
T110151,E10056,C1029,S1090,Senior Associate,2023-12-19,16.1,180,85,2898.0,1368.5
T110152,E10056,C1029,S1090,Senior Associate,2024-01-02,8.4,180,85,1512.0,714.0
T110153,E10056,C1029,S1090,Senior Associate,2024-01-09,13.3,180,85,2394.0,1130.5
T110154,E10056,C1029,S1090,Senior Associate,2024-01-16,10.7,180,85,1926.0,909.5
T110155,E10056,C1029,S1083,Senior Associate,2023-08-01,16.5,180,85,2970.0,1402.5
T110156,E10056,C1029,S1083,Senior Associate,2023-08-15,13.3,180,85,2394.0,1130.5
T110157,E10056,C1029,S1083,Senior Associate,2023-08-29,11.9,180,85,2142.0,1011.5
T110158,E10056,C1029,S1083,Senior Associate,2023-09-05,16.3,180,85,2934.0,1385.5
T110159,E10056,C1029,S1083,Senior Associate,2023-09-19,20.6,180,85,3708.0,1751.0
T110160,E10056,C1029,S1083,Senior Associate,2023-09-26,8.8,180,85,1584.0,748.0
T110161,E10056,C1029,S1083,Senior Associate,2023-10-03,9.8,180,85,1764.0,833.0
T110162,E10056,C1029,S1083,Senior Associate,2023-10-10,6.5,180,85,1170.0,552.5
T110163,E10056,C1029,S1083,Senior Associate,2023-10-17,18.0,180,85,3240.0,1530.0
T110164,E10056,C1029,S1083,Senior Associate,2023-10-24,17.0,180,85,3060.0,1445.0
T110165,E10056,C1029,S1083,Senior Associate,2023-10-31,12.1,180,85,2178.0,1028.5
T110166,E10056,C1029,S1083,Senior Associate,2023-11-07,17.9,180,85,3222.0,1521.5
T110167,E10056,C1029,S1083,Senior Associate,2023-11-14,16.2,180,85,2916.0,1377.0
T110168,E10056,C1029,S1083,Senior Associate,2023-11-21,10.0,180,85,1800.0,850.0
T110169,E10056,C1029,S1083,Senior Associate,2023-11-28,4.2,180,85,756.0,357.0
T110170,E10056,C1029,S1083,Senior Associate,2023-12-12,12.8,180,85,2304.0,1088.0
T110171,E10056,C1029,S1083,Senior Associate,2023-12-19,10.6,180,85,1908.0,901.0
T110172,E10056,C1029,S1083,Senior Associate,2023-12-26,10.6,180,85,1908.0,901.0
T110173,E10056,C1029,S1083,Senior Associate,2024-01-02,11.7,180,85,2106.0,994.5
T110174,E10056,C1029,S1083,Senior Associate,2024-01-09,10.5,180,85,1890.0,892.5
T110175,E10056,C1029,S1083,Senior Associate,2024-01-30,16.9,180,85,3042.0,1436.5
T110176,E10056,C1029,S1125,Senior Associate,2023-08-01,13.1,180,85,2358.0,1113.5
T110177,E10056,C1029,S1125,Senior Associate,2023-08-08,3.8,180,85,684.0,323.0
T110178,E10056,C1029,S1125,Senior Associate,2023-08-15,14.5,180,85,2610.0,1232.5
T110179,E10056,C1029,S1125,Senior Associate,2023-08-22,14.8,180,85,2664.0,1258.0
T110180,E10056,C1029,S1125,Senior Associate,2023-08-29,7.9,180,85,1422.0,671.5
T110181,E10056,C1029,S1125,Senior Associate,2023-09-05,7.6,180,85,1368.0,646.0
T110182,E10056,C1029,S1125,Senior Associate,2023-09-12,8.1,180,85,1458.0,688.5
T110183,E10056,C1029,S1125,Senior Associate,2023-09-19,12.2,180,85,2196.0,1037.0
T110184,E10056,C1029,S1125,Senior Associate,2023-10-03,17.0,180,85,3060.0,1445.0
T110185,E10056,C1029,S1125,Senior Associate,2023-10-10,8.3,180,85,1494.0,705.5
T110186,E10056,C1029,S1125,Senior Associate,2023-10-17,10.7,180,85,1926.0,909.5
T110187,E10056,C1029,S1125,Senior Associate,2023-10-24,12.9,180,85,2322.0,1096.5
T110188,E10056,C1029,S1125,Senior Associate,2023-10-31,10.4,180,85,1872.0,884.0
T110189,E10056,C1029,S1125,Senior Associate,2023-11-07,9.9,180,85,1782.0,841.5
T110190,E10056,C1029,S1125,Senior Associate,2023-11-14,5.2,180,85,936.0,442.0
T110191,E10056,C1029,S1125,Senior Associate,2023-11-21,9.9,180,85,1782.0,841.5
T110192,E10056,C1029,S1125,Senior Associate,2023-11-28,11.0,180,85,1980.0,935.0
T110193,E10056,C1029,S1125,Senior Associate,2023-12-05,9.9,180,85,1782.0,841.5
T110194,E10056,C1029,S1125,Senior Associate,2023-12-12,10.5,180,85,1890.0,892.5
T110195,E10056,C1029,S1125,Senior Associate,2023-12-19,9.9,180,85,1782.0,841.5
T110196,E10056,C1029,S1125,Senior Associate,2023-12-26,8.9,180,85,1602.0,756.5
T110197,E10056,C1029,S1125,Senior Associate,2024-01-02,4.0,180,85,720.0,340.0
T110198,E10056,C1029,S1125,Senior Associate,2024-01-16,4.3,180,85,774.0,365.5
T110199,E10056,C1029,S1125,Senior Associate,2024-01-23,4.3,180,85,774.0,365.5
T110200,E10056,C1029,S1125,Senior Associate,2024-01-30,11.1,180,85,1998.0,943.5
T110201,E10056,C1029,S1155,Associate,2023-08-08,9.8,130,60,1274.0,588.0
T110202,E10056,C1029,S1155,Associate,2023-08-15,9.6,130,60,1248.0,576.0
T110203,E10056,C1029,S1155,Associate,2023-08-22,5.6,130,60,728.0,336.0
T110204,E10056,C1029,S1155,Associate,2023-08-29,12.7,130,60,1651.0,762.0
T110205,E10056,C1029,S1155,Associate,2023-09-12,19.0,130,60,2470.0,1140.0
T110206,E10056,C1029,S1155,Associate,2023-09-19,9.7,130,60,1261.0,582.0
T110207,E10056,C1029,S1155,Associate,2023-09-26,20.0,130,60,2600.0,1200.0
T110208,E10056,C1029,S1155,Associate,2023-10-03,12.5,130,60,1625.0,750.0
T110209,E10056,C1029,S1155,Associate,2023-10-10,10.0,130,60,1300.0,600.0
T110210,E10056,C1029,S1155,Associate,2023-10-17,23.0,130,60,2990.0,1380.0
T110211,E10056,C1029,S1155,Associate,2023-10-24,12.1,130,60,1573.0,726.0
T110212,E10056,C1029,S1155,Associate,2023-10-31,10.7,130,60,1391.0,642.0
T110213,E10056,C1029,S1155,Associate,2023-11-14,13.1,130,60,1703.0,786.0
T110214,E10056,C1029,S1155,Associate,2023-11-21,11.3,130,60,1469.0,678.0
T110215,E10056,C1029,S1155,Associate,2023-12-05,9.1,130,60,1183.0,546.0
T110216,E10056,C1029,S1155,Associate,2023-12-26,5.6,130,60,728.0,336.0
T110217,E10056,C1029,S1155,Associate,2024-01-02,10.8,130,60,1404.0,648.0
T110218,E10056,C1029,S1155,Associate,2024-01-09,14.7,130,60,1911.0,882.0
T110219,E10056,C1029,S1155,Associate,2024-01-23,6.9,130,60,897.0,414.0
T110220,E10056,C1029,S1155,Associate,2024-01-30,6.1,130,60,793.0,366.0
T110221,E10056,C1029,S1194,Associate,2023-08-01,10.4,130,60,1352.0,624.0
T110222,E10056,C1029,S1194,Associate,2023-08-22,6.5,130,60,845.0,390.0
T110223,E10056,C1029,S1194,Associate,2023-08-29,9.9,130,60,1287.0,594.0
T110224,E10056,C1029,S1194,Associate,2023-09-05,18.5,130,60,2405.0,1110.0
T110225,E10056,C1029,S1194,Associate,2023-09-19,6.9,130,60,897.0,414.0
T110226,E10056,C1029,S1194,Associate,2023-09-26,2.7,130,60,351.0,162.0
T110227,E10056,C1029,S1194,Associate,2023-10-03,8.3,130,60,1079.0,498.0
T110228,E10056,C1029,S1194,Associate,2023-10-17,7.8,130,60,1014.0,468.0
T110229,E10056,C1029,S1194,Associate,2023-10-24,13.9,130,60,1807.0,834.0
T110230,E10056,C1029,S1194,Associate,2023-10-31,14.4,130,60,1872.0,864.0
T110231,E10056,C1029,S1194,Associate,2023-11-07,8.7,130,60,1131.0,522.0
T110232,E10056,C1029,S1194,Associate,2023-11-21,9.7,130,60,1261.0,582.0
T110233,E10056,C1029,S1194,Associate,2023-11-28,15.4,130,60,2002.0,924.0
T110234,E10056,C1029,S1194,Associate,2023-12-05,3.8,130,60,494.0,228.0
T110235,E10056,C1029,S1194,Associate,2023-12-12,12.8,130,60,1664.0,768.0
T110236,E10056,C1029,S1194,Associate,2023-12-19,8.9,130,60,1157.0,534.0
T110237,E10056,C1029,S1194,Associate,2023-12-26,6.0,130,60,780.0,360.0
T110238,E10056,C1029,S1194,Associate,2024-01-02,5.7,130,60,741.0,342.0
T110239,E10056,C1029,S1194,Associate,2024-01-09,12.5,130,60,1625.0,750.0
T110240,E10056,C1029,S1194,Associate,2024-01-30,10.1,130,60,1313.0,606.0
T110241,E10057,C1030,S1002,Partner,2025-05-01,5.9,450,180,2655.0,1062.0
T110242,E10057,C1030,S1002,Partner,2025-05-08,7.9,450,180,3555.0,1422.0
T110243,E10057,C1030,S1002,Partner,2025-05-15,2.8,450,180,1260.0,504.0
T110244,E10057,C1030,S1002,Partner,2025-05-22,6.1,450,180,2745.0,1098.0
T110245,E10057,C1030,S1002,Partner,2025-05-29,7.4,450,180,3330.0,1332.0
T110246,E10057,C1030,S1002,Partner,2025-06-05,3.8,450,180,1710.0,684.0
T110247,E10057,C1030,S1002,Partner,2025-06-12,1.9,450,180,855.0,342.0
T110248,E10057,C1030,S1002,Partner,2025-06-19,6.0,450,180,2700.0,1080.0
T110249,E10057,C1030,S1002,Partner,2025-06-26,3.3,450,180,1485.0,594.0
T110250,E10057,C1030,S1031,Senior Manager,2025-05-01,10.9,320,140,3488.0,1526.0
T110251,E10057,C1030,S1031,Senior Manager,2025-05-08,10.2,320,140,3264.0,1428.0
T110252,E10057,C1030,S1031,Senior Manager,2025-05-22,7.8,320,140,2496.0,1092.0
T110253,E10057,C1030,S1031,Senior Manager,2025-05-29,10.2,320,140,3264.0,1428.0
T110254,E10057,C1030,S1031,Senior Manager,2025-06-05,12.7,320,140,4064.0,1778.0
T110255,E10057,C1030,S1031,Senior Manager,2025-06-12,11.9,320,140,3808.0,1666.0
T110256,E10057,C1030,S1031,Senior Manager,2025-06-19,9.3,320,140,2976.0,1302.0
T110257,E10057,C1030,S1063,Manager,2025-05-01,9.2,250,110,2300.0,1012.0
T110258,E10057,C1030,S1063,Manager,2025-05-08,12.7,250,110,3175.0,1397.0
T110259,E10057,C1030,S1063,Manager,2025-05-15,8.4,250,110,2100.0,924.0
T110260,E10057,C1030,S1063,Manager,2025-05-29,7.7,250,110,1925.0,847.0
T110261,E10057,C1030,S1063,Manager,2025-06-05,8.4,250,110,2100.0,924.0
T110262,E10057,C1030,S1063,Manager,2025-06-12,9.3,250,110,2325.0,1023.0
T110263,E10057,C1030,S1063,Manager,2025-06-19,9.4,250,110,2350.0,1034.0
T110264,E10057,C1030,S1063,Manager,2025-06-26,7.5,250,110,1875.0,825.0
T110265,E10057,C1030,S1038,Manager,2025-05-01,9.7,250,110,2425.0,1067.0
